date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:38	1362/1362	---M--	200	added ('OK')	image/png	etag:%22a7331c1f3a0ce1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/sprite-rating.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/sprite-rating.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:38	7934/7934	---M--	200	added ('OK')	image/png	etag:%22d432d17ce4dcf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/adicionar-ao-carrinho.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/adicionar-ao-carrinho.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:39	5801/5801	---M--	200	added ('OK')	image/png	etag:%22ee2b3b1a5ce1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/tracking.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/tracking.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:39	4262/4262	---M--	200	added ('OK')	image/jpeg	etag:%22e62c6d1eace1:0%22	http://ci10.ezcdn.com.br/Custom/Content/Themes/Shared/Images/Delivery/fe_fretegratis.jpg	C:/Users/QATEmployee/Desktop/suple/suple/ci10.ezcdn.com.br/Custom/Content/Themes/Shared/Images/Delivery/fe_fretegratis.jpg	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:39	1910/1910	---M--	200	added ('OK')	image/png	etag:%2240226d684ecce1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Templates/splash/close2.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Templates/splash/close2.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:40	5279/5279	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20May%202014%2013:23:40%20GMT	http://www.corpoidealsuplementos.com.br/restserver.php	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/restserver.108.delayed	(from http://connect.facebook.net/pt_BR/all.js)
10:23:40	3208/3208	---M--	200	added ('OK')	image/gif	etag:%2241c3ef084ecce1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Templates/splash/spinner.gif	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Templates/splash/spinner.gif	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:40	5480/5480	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20May%202014%2013:23:40%20GMT	http://www.corpoidealsuplementos.com.br/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/pt_BR/all.js)
10:23:40	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2020%20May%202014%2013:23:40%20GMT	http://www.corpoidealsuplementos.com.br/%s/profile.php?id=%s	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/%s/profile4d6d.php	(from http://connect.facebook.net/pt_BR/all.js)
10:23:43	139070/139070	---M--	200	added ('OK')	image/png	etag:%22e9877a186769cf1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/sprite.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/sprite.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:44	139070/139070	---M--	200	added ('OK')	image/png	etag:%22e9877a186769cf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/sprite.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/sprite-2.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:44	167/167	---M--	302	error ('Found')	text/html	date:Tue,%2020%20May%202014%2013:23:44%20GMT	https://www.corpoidealsuplementos.com.br/robots.txt		(from http://www.corpoidealsuplementos.com.br/)
10:23:45	163/163	---M--	302	error ('Found')	text/html	date:Tue,%2020%20May%202014%2013:23:45%20GMT	http://www.corpoidealsuplementos.com.br/Login	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Login	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:46	106272/106272	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:23:46%20GMT	https://www.corpoidealsuplementos.com.br/Login	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Login.html	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:48	131489/131489	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20May%202014%2013:23:48%20GMT	https://www.corpoidealsuplementos.com.br/ast/sscs.axd?v=NEH4ezr_tHz7xJfOGdgEN-jtn-JNvr5CtpKyrMt2e9Q1	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/ast/sscs828a.css	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:51	130695/130695	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:23:51%20GMT	https://www.corpoidealsuplementos.com.br/cadastro	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/cadastro.html	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:52	68406/68406	---M--	200	added ('OK')	image/jpeg	etag:%2226fda7a3bece1:0%22	https://www.corpoidealsuplementos.com.br/Custom/Content/Banners/70/70_banner.jpg	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Banners/70/70_banner.jpg	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:53	79893/79893	---M--	200	added ('OK')	image/jpeg	etag:%2252ffe1476eb5ce1:0%22	https://www.corpoidealsuplementos.com.br/Custom/Content/Banners/35/35_banner.jpg	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Banners/35/35_banner.jpg	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:55	66976/66976	---M--	200	added ('OK')	image/jpeg	etag:%226ce8471d80b8ce1:0%22	https://www.corpoidealsuplementos.com.br/Custom/Content/Banners/55/55_banner.jpg	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Banners/55/55_banner.jpg	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:55	64606/64606	---M--	200	added ('OK')	image/jpeg	etag:%2295c5975b9bb8ce1:0%22	https://www.corpoidealsuplementos.com.br/Custom/Content/Banners/57/57_banner.jpg	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Banners/57/57_banner.jpg	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:56	106422/106422	---M--	200	added ('OK')	image/jpeg	etag:%22a1ad7ee73354cf1:0%22	https://www.corpoidealsuplementos.com.br/Custom/Content/Banners/12/126_banner635326620120937889.jpg	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Banners/12/126_banner635326620120937889.jpg	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:56	130814/130814	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:23:56%20GMT	https://www.corpoidealsuplementos.com.br/cadastro?url=/painel-do-cliente/dados-cadastrais	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/cadastro0e6b.html	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:56	423850/423850	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2020%20May%202014%2013:23:56%20GMT	https://www.corpoidealsuplementos.com.br/ast/ssjs.axd?v=qcTYJ4sdg8pJCqKmsbEBWB7LzuK8LJdlzpCfZtES9201	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/ast/ssjsebee.axd	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:56	61990/61990	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2020%20May%202014%2013:23:57%20GMT	https://www.corpoidealsuplementos.com.br/asset.axd?id=fgQAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0Ucn66atFndPqmWbL9u73y1mF3nb3F3V1XlR5uOyuiiWd19P62LVNh-NPjrnF5f04tVsHDQa_zS-rz56tPNLvv9LRrcHPq6ydTu_XRfc1Ha0e-uOrvJyWi3ycTOvVqu8vqmzTnPb4d6NHU7n-fRttW7Hk6x5m7fjZr1YZPX1PM9mw91ufMl2fu_Gzgn92XpK7-dZPd1EUa-VBb9_I_hJXV01xfJiPM3a_KKqrxf5cj3US7Sx7ez-jZ0RAYgUADDJlsth2nXb2S4-vbGLZj2d5k0zXtA_2UU-1EOnme3gwY0d5HVd1WY2h8AHjSzwgxuBT-psSayT1dW6ycvhafBbWfAPARxNfvoXrXN0a1ssPEHehSR_f_TRtKWWbf6uvfvT2WXWcE_U4pI-_fTBg-nD3YP759ns4f7Bw3vZ-cP72fnkXnaw_-Age3ifmk1J19z79D798tGjtl7nv-T_CQAA__8z-itefgQAAA%3d%3d	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/asseta1ab.axd	(from https://www.corpoidealsuplementos.com.br/Login?url=/painel-do-cliente/dados-cadastrais)
10:23:58	177158/177158	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20May%202014%2013:23:59%20GMT	http://www.corpoidealsuplementos.com.br/asset.axd?id=9AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh7VMp-WxfSt952lxVXRzMui8RDZ3fsl3_8l3x99NG3p6zZ_196Vry7pz08fPJg-3D24f57NHu4fPLyXnT-8n51P7mUH-w8Osof3qdmUZvjep_fpl48etfU6_yX_TwAAAP__oghekvQBAAA%3d	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/asset834c.css	(from http://www.corpoidealsuplementos.com.br/carrinho)
10:23:59	186/186	---M--	302	error ('Found')	text/html	date:Tue,%2020%20May%202014%2013:23:59%20GMT	http://www.corpoidealsuplementos.com.br/shopping/Banner/Click?url=http%253a%252f%252fwww.corpoidealsuplementos.com.br%252fmarcas%252finfinity-nutrition-273&bannerid=55&context=None&contextid=&bannerpositionid=11	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/shopping/Banner/Click1541	(from http://www.corpoidealsuplementos.com.br/carrinho)
10:24:00	177/177	---M--	302	error ('Found')	text/html	date:Tue,%2020%20May%202014%2013:24:00%20GMT	http://www.corpoidealsuplementos.com.br/shopping/Banner/Click?url=http%253a%252f%252fwww.corpoidealsuplementos.com.br%252flistas%252fbanner-top-30&bannerid=57&context=None&contextid=&bannerpositionid=12	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/shopping/Banner/Click2156	(from http://www.corpoidealsuplementos.com.br/carrinho)
10:24:00	129282/129282	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:24:00%20GMT	http://www.corpoidealsuplementos.com.br/listas/banner-top-30	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/listas/banner-top-30.html	(from http://www.corpoidealsuplementos.com.br/carrinho)
10:24:01	187/187	---M--	302	error ('Found')	text/html	date:Tue,%2020%20May%202014%2013:24:01%20GMT	http://www.corpoidealsuplementos.com.br/shopping/Banner/Click?url=http%253a%252f%252fwww.corpoidealsuplementos.com.br%252fmarcas%252fjay-cutler-elite-series&bannerid=126&context=None&contextid=&bannerpositionid=13	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/shopping/Banner/Click71ae	(from http://www.corpoidealsuplementos.com.br/carrinho)
10:24:02	78195/78195	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2020%20May%202014%2013:24:01%20GMT	http://www.corpoidealsuplementos.com.br/asset.axd?id=4AQAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0Ucn66atFndPqmWbL9u73y1mF3nb3F3V1XlR5uOyuiiWd19P62LVNh-NPjrnF5f04tVsHDQa_zS-rz56tPNLvv9LRrcHPq6ydTu_XRfc1Ha0e-uOrvJyWi3ycTOvVqu8vqmzTnPb4d6NHU7n-fRttW7Hk6x5m7fjZr1YZPX1PM9mw91ufMl2fu_Gzgn92XpK7-dZPd1EUa-VBb9_I_hJXV01xfJiPM3a_KKqrxf5cj3US7Sx7ez-jZ0RAYgUADDJlsth2nXb2S4-vbGLZj2d5k0zXtA_2UU-1EOnme3gwY0d5HVd1WY2h8AHjSzwgxuBd5jmtrxlOnh4YweTOlvS-1ldrZu8HJ5nv5UTzR1AR5uf_kXrHAOzTRaeqtiFCH9_9NG0pZZt_q69-9PZZdZwV9Tikj799MGD6cPdg_vn2ezh_sHDe9n5w_vZ-eRedrD_4CB7eJ-aTUmb3fv0Pv3y0aO2Xue_5P8JAAD__4EqpXTgBAAA	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/asset0756.axd	(from http://www.corpoidealsuplementos.com.br/carrinho)
10:24:27	346872/346872	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:24:27%20GMT	http://www.corpoidealsuplementos.com.br/proteinas?pg=2	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/proteinas119c.html	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:24:31	186/186	---M--	302	error ('Found')	text/html	date:Tue,%2020%20May%202014%2013:24:31%20GMT	http://www.corpoidealsuplementos.com.br/shopping/Banner/Click?url=http%253a%252f%252fwww.corpoidealsuplementos.com.br%252fmarcas%252finfinity-nutrition-273&bannerid=55&context=Category&contextid=proteinas&bannerpositionid=11	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/shopping/Banner/Click.11dec20.delayed	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:24:33	177/177	---M--	302	error ('Found')	text/html	date:Tue,%2020%20May%202014%2013:24:33%20GMT	http://www.corpoidealsuplementos.com.br/shopping/Banner/Click?url=http%253a%252f%252fwww.corpoidealsuplementos.com.br%252flistas%252fbanner-top-30&bannerid=57&context=Category&contextid=proteinas&bannerpositionid=12	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/shopping/Banner/Click8eee	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:24:33	187/187	---M--	302	error ('Found')	text/html	date:Tue,%2020%20May%202014%2013:24:33%20GMT	http://www.corpoidealsuplementos.com.br/shopping/Banner/Click?url=http%253a%252f%252fwww.corpoidealsuplementos.com.br%252fmarcas%252fjay-cutler-elite-series&bannerid=126&context=Category&contextid=proteinas&bannerpositionid=13	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/shopping/Banner/Click8b2d	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:24:37	230945/230945	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:24:37%20GMT	http://www.corpoidealsuplementos.com.br/scarpelly	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/scarpelly.html	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:24:38	10914/10914	---M--	200	added ('OK')	image/png	etag:%225cb68c03c9ce1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/Shared/Images/cat-baner/liberte-seu-potencial.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/Shared/Images/cat-baner/liberte-seu-potencial.png	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:24:39	45909/45909	---M--	200	added ('OK')	image/jpeg	etag:%2257316cc8e5c8ce1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/Shared/Images/cat-baner/fundo-suplementos-de-proteinas.jpg	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/Shared/Images/cat-baner/fundo-suplementos-de-proteinas.jpg	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:24:47	346916/346916	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:24:47%20GMT	http://www.corpoidealsuplementos.com.br/proteinas?pg=2&	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/proteinas96e0.html	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:24:49	345911/345911	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:24:49%20GMT	http://www.corpoidealsuplementos.com.br/proteinas?pg=3&	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/proteinasf934.html	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:24:51	346013/346013	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:24:51%20GMT	http://www.corpoidealsuplementos.com.br/proteinas?pg=4&	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/proteinas7f2f.html	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:25:02	349026/349026	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:25:00%20GMT	http://www.corpoidealsuplementos.com.br/proteinas?pg=5&	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/proteinasae4d.html	(from http://www.corpoidealsuplementos.com.br/proteinas)
10:25:02	345693/345693	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:25:02%20GMT	http://www.corpoidealsuplementos.com.br/proteinas?pg=6&	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/proteinas71c6.html	(from http://www.corpoidealsuplementos.com.br/proteinas)
